term,freq,weight
night,590,7.380122536899765
nightauthorised,1,1.0
nightcontac,1,1.0
nightcruise,1,1.0
nightguarantee,4,2.386294361119891
nightlife,1,1.0
nightly,12,3.4849066497880004
nightlybasis,1,1.0
nightmare,13,3.5649493574615367
nightplease,1,1.0
nightssmoking,5,2.6094379124341005
nightssunday,3,2.0986122886681096
nighttime,4,2.386294361119891
nightto,2,1.6931471805599454
nightwe,1,1.0
nightwhen,1,1.0
nightwith,1,1.0
nihon,1,1.0
niif,1,1.0
nik,3,2.0986122886681096
nike,7,2.9459101490553135
nikhil,1,1.0
niki,3,2.0986122886681096
nikita,12,3.4849066497880004
nikkei,20,3.995732273553991
nikkei11,1,1.0
nikkeidow,1,1.0
nikkeimaureen,1,1.0
nikkel,4,2.386294361119891
nikki,11,3.3978952727983707
nikkicanavan,1,1.0
nikkicc,1,1.0
nikkisend,4,2.386294361119891
nikko,3,2.0986122886681096
nikolay,3,2.0986122886681096
nikole,1,1.0
niksend,1,1.0
nikt,2,1.6931471805599454
nil,4,2.386294361119891
nilay,5,2.6094379124341005
nile,43,4.761200115693562
nilesdirectorpower,1,1.0
nileshsubject,4,2.386294361119891
nileslate,1,1.0
nilespower,16,3.772588722239781
nim,3,2.0986122886681096
niman,1,1.0
nimbalkar,2,1.6931471805599454
nimble,1,1.0
nimbly,4,2.386294361119891
nimehvice,1,1.0
nimene,1,1.0
nimmo,12,3.4849066497880004
nina,29,4.367295829986474
ninanguyen,3,2.0986122886681096
ninart,2,1.6931471805599454
nine,185,6.220355825078324
nineoriginal,1,1.0
nineother,1,1.0
ninety,7,2.9459101490553135
nineyears,3,2.0986122886681096
ninfa,9,3.197224577336219
ning,1,1.0
ningi,2,1.6931471805599454
ningxiong,3,2.0986122886681096
niniejszym,1,1.0
nino,4,2.386294361119891
nintendo,3,2.0986122886681096
ninth,22,4.091042453358316
nip,1,1.0
nippon,11,3.3978952727983707
nipsco,6,2.791759469228055
nipsconatural,1,1.0
nirvanasoft,2,1.6931471805599454
nisberg,2,1.6931471805599454
nish,2,1.6931471805599454
nisha,1,1.0
nishimura,1,1.0
nishsent,1,1.0
nishsubject,1,1.0
nison,2,1.6931471805599454
nisource,1,1.0
nisregion,1,1.0
nistetter,2,1.6931471805599454
nit,1,1.0
nita,14,3.6390573296152584
nitagarcia,1,1.0
nite,1,1.0
nitin,4,2.386294361119891
nitrogen,9,3.197224577336219
nitty,2,1.6931471805599454
nivert,26,4.258096538021482
nix,2,1.6931471805599454
nixed,1,1.0
nixon,9,3.197224577336219
niz,6,2.791759469228055
nj,40,4.688879454113936
nje,1,1.0
njfitzgerald,1,1.0
njol,1,1.0
njr,1,1.0
njsnoop,3,2.0986122886681096
njtel,6,2.791759469228055
njwa,1,1.0
nkjv,1,1.0
nkn,1,1.0
nkw,2,1.6931471805599454
nl,11,3.3978952727983707
nlbxo,8,3.0794415416798357
nlbxred,2,1.6931471805599454
nlessor,1,1.0
nletter,1,1.0
nlipinski,2,1.6931471805599454
nlk,1,1.0
nlng,4,2.386294361119891
nls,1,1.0
nlsl,4,2.386294361119891
nlwbio,5,2.6094379124341005
nm,34,4.526360524616161
nmadded,1,1.0
nmbers,1,1.0
nmcandrew,1,1.0
nme,1,1.0
nmenergy,2,1.6931471805599454
nmfs,2,1.6931471805599454
nmh,3,2.0986122886681096
nmhg,1,1.0
nmppenergy,6,2.791759469228055
nmthe,1,1.0
nmtype,1,1.0
nn,1,1.0
nnad,1,1.0
nnamed,1,1.0
nnd,1,1.0
nng,82,5.406719247264253
nngand,2,1.6931471805599454
nngb,2,1.6931471805599454
nngbmike,1,1.0
nngomaha,1,1.0
nnh,4,2.386294361119891
nnherrin,1,1.0
nnm,21,4.044522437723423
nnowik,1,1.0
nnpmmike,2,1.6931471805599454
nns,1,1.0
no,87,5.465908118654584
no18,1,1.0
no2,1,1.0
no21,1,1.0
no41,1,1.0
no6,1,1.0
noaa,9,3.197224577336219
noability,1,1.0
noaccess,2,1.6931471805599454
noack,1,1.0
noadditional,3,2.0986122886681096
noaffiliate,2,1.6931471805599454
noagreement,2,1.6931471805599454
noah,4,2.386294361119891
noannual,2,1.6931471805599454
noare,1,1.0
nob,4,2.386294361119891
nobel,1,1.0
nobellaureate,1,1.0
noble,12,3.4849066497880004
noble11,1,1.0
noblue,3,2.0986122886681096
nobody,69,5.23410650459726
nobodyanticipated,1,1.0
nobodyhas,1,1.0
nobodyis,4,2.386294361119891
nobodymentioned,1,1.0
nobugs,1,1.0
noc,1,1.0
nocalls,1,1.0
nocashflows,1,1.0
noce,1,1.0
nocera,7,2.9459101490553135
noch,1,1.0
nocharges,1,1.0
nock,1,1.0
noclark,1,1.0
nocomments,2,1.6931471805599454
nocompany,1,1.0
nocomputer,1,1.0
noconfidentiality,16,3.772588722239781
nocontrol,1,1.0
nocontrols,3,2.0986122886681096
nocost,1,1.0
nocowalismy,1,1.0
nocredit,1,1.0
nocy,1,1.0
nod,8,3.0794415416798357
nodal,2,1.6931471805599454
node,27,4.295836866004329
nodeal,1,1.0
nodeals,1,1.0
nodeid,1,1.0
nodemand,4,2.386294361119891
nodesat,1,1.0
nodoubt,1,1.0
nodoz,1,1.0
noe,10,3.3025850929940455
noel,7,2.9459101490553135
noemergency,1,1.0
noemi,1,1.0
noephone,3,2.0986122886681096
noexception,1,1.0
noexchange,1,1.0
noexposure,1,1.0
nofarshad,2,1.6931471805599454
nofaxes,3,2.0986122886681096
noflow,1,1.0
nogaps,1,1.0
nogid,4,2.386294361119891
noharm,1,1.0
noho,1,1.0
noif,12,3.4849066497880004
noimmediate,1,1.0
noimpact,1,1.0
noindependent,1,1.0
noindication,1,1.0
nointention,1,1.0
nointerest,1,1.0
nointroduction,1,1.0
noinvitations,1,1.0
noir,1,1.0
noise,55,5.007333185232471
noisesevery,2,1.6931471805599454
noisier,1,1.0
noisiest,3,2.0986122886681096
nojedi,3,2.0986122886681096
nok,2,1.6931471805599454
nokes,1,1.0
nokia,24,4.178053830347945
nol,7,2.9459101490553135
nolan,1,1.0
noland,2,1.6931471805599454
nolater,5,2.6094379124341005
noles,7,2.9459101490553135
nolimit,1,1.0
noljm,3,2.0986122886681096
nollen,2,1.6931471805599454
nolonger,12,3.4849066497880004
nolongercontain,1,1.0
nolte,9,3.197224577336219
nolte06,4,2.386294361119891
nolte10,4,2.386294361119891
nom,432,7.06842558824411
nom1132,1,1.0
nom6,1,1.0
nom6599,2,1.6931471805599454
noma,14,3.6390573296152584
nomad,1,1.0
nomagain,2,1.6931471805599454
nomake,2,1.6931471805599454
nomanner,1,1.0
nomarket,2,1.6931471805599454
nomatter,1,1.0
nomatthew,2,1.6931471805599454
nombarrett,4,2.386294361119891
nombob,1,1.0
nomccgm,1,1.0
nomd,1,1.0
nomdaren,1,1.0
nome,1,1.0
nomed,8,3.0794415416798357
nomeetings,1,1.0
nomention,1,1.0
nomeog,2,1.6931471805599454
nometers,2,1.6931471805599454
nomform,3,2.0986122886681096
nomhere,7,2.9459101490553135
nomin,2,1.6931471805599454
nominal,30,4.401197381662156
nominalamount,1,1.0
nominally,1,1.0
nominate,86,5.454347296253507
nominated,119,5.77912349311153
nominatedand,1,1.0
nominatedduring,1,1.0
nominatedfor,1,1.0
nominatedon,4,2.386294361119891
nominates,48,4.871201010907891
nominatetheir,1,1.0
nominatethis,1,1.0
nominating,16,3.772588722239781
nomination,557,7.322565239927284
nomination752476,1,1.0
nominationaimee,1,1.0
nominationbob,3,2.0986122886681096
nominationcarrizo,1,1.0
nominationchad,2,1.6931471805599454
nominationchange,1,1.0
nominationchanges,1,1.0
nominationdeadlines,1,1.0
nominationeffective,1,1.0
nominationenron,1,1.0
nominationfor,8,3.0794415416798357
nominationform,2,1.6931471805599454
nominationgeorge,2,1.6931471805599454
nominationinvolved,1,1.0
nominationlee,1,1.0
nominationmaynard,1,1.0
nominationneeds,1,1.0
nominationrevision,1,1.0
nominations,1,1.0
nominations05,1,1.0
nominationsamy,3,2.0986122886681096
nominationsat,1,1.0
nominationsbob,2,1.6931471805599454
nominationscould,1,1.0
nominationsdaren,2,1.6931471805599454
nominationsdue,1,1.0
nominationsee,2,1.6931471805599454
nominationsfor,1,1.0
nominationshad,1,1.0
nominationshave,1,1.0
nominationsi,1,1.0
nominationsthanks,1,1.0
nominationswe,1,1.0
nominationsyou,2,1.6931471805599454
nominationthe,2,1.6931471805599454
nominee,19,3.9444389791664403
nomineesplease,1,1.0
nomineethe,2,1.6931471805599454
nominet,1,1.0
nominethas,1,1.0
noming,2,1.6931471805599454
nomintated,2,1.6931471805599454
nomintoeastransto,1,1.0
nomlogic,7,2.9459101490553135
nommensen,66,5.189654742026425
nommensen6,2,1.6931471805599454
nommensenand,1,1.0
noms,197,6.2832037287379885
nomsand,1,1.0
nomsbridge,2,1.6931471805599454
nomshow,1,1.0
nomslee,1,1.0
nomso,7,2.9459101490553135
nomsorry,1,1.0
nomssent,1,1.0
nomsthis,3,2.0986122886681096
nomstom,2,1.6931471805599454
nomsusan,1,1.0
nomtexas,1,1.0
nomthere,1,1.0
nomthis,1,1.0
nomtom,1,1.0
nomtxfellow,1,1.0
nomura,4,2.386294361119891
non,848,7.742880635791903
nonanswers,1,1.0
nonapplicable,1,1.0
nonbankrupt,2,1.6931471805599454
nonbinding,1,1.0
nonbypassable,1,1.0
noncash,8,3.0794415416798357
noncommercial,1,1.0
noncomp,2,1.6931471805599454
noncompete,5,2.6094379124341005
noncompetitive,1,1.0
noncompetitively,1,1.0
noncompliance,1,1.0
nonconfidential,2,1.6931471805599454
noncontroversial,1,1.0
noncore,23,4.13549421592915
noncritical,1,1.0
noncurrent,3,2.0986122886681096
nondefault,2,1.6931471805599454
nondefaulting,4,2.386294361119891
nondescript,1,1.0
nondisclosure,5,2.6094379124341005
nondiscriminatory,4,2.386294361119891
none,151,6.017279836814924
none12,1,1.0
nonecompany,1,1.0
noneconfirmation,1,1.0
noneed,2,1.6931471805599454
nonematurity,1,1.0
nonenergy,4,2.386294361119891
nonenote,2,1.6931471805599454
nonenotes,8,3.0794415416798357
nonenvironmental,1,1.0
noneregards,1,1.0
nonessential,1,1.0
nonethankszhiyong,4,2.386294361119891
nonetheless,21,4.044522437723423
nonethless,1,1.0
nonetwork,1,1.0
nonevar,1,1.0
nonevolume,2,1.6931471805599454
nonew,1,1.0
nonexistent,4,2.386294361119891
nonfatal,1,1.0
nonferrous,1,1.0
nonfirm,1,1.0
nongas,1,1.0
nongovernmental,1,1.0
nongrid,1,1.0
nonhierarchal,3,2.0986122886681096
noninterference,1,1.0
noninvestment,22,4.091042453358316
nonissue,1,1.0
nonlinear,5,2.6094379124341005
nonlinearinstrument,1,1.0
nonlinearpartial,1,1.0
nonmarket,2,1.6931471805599454
nonmember,1,1.0
nonof,2,1.6931471805599454
nonominations,2,1.6931471805599454
nonparametric,1,1.0
nonpartisan,4,2.386294361119891
nonpayment,1,1.0
nonpeak,1,1.0
nonperforming,1,1.0
nonprimaryfirm,1,1.0
nonprofit,16,3.772588722239781
nonpublic,1,1.0
nonrecurring,2,1.6931471805599454
nonrefundable,4,2.386294361119891
nonrefundableall,1,1.0
nonregulatedelectric,1,1.0
nonrenewal,1,1.0
nonsense,2,1.6931471805599454
nonsmk,1,1.0
nonsmoking,3,2.0986122886681096
nonstandard,1,1.0
nonstarter,2,1.6931471805599454
nonstop,2,1.6931471805599454
nonstrategic,1,1.0
nonsummer,1,1.0
nontax,1,1.0
nonthing,1,1.0
nontransactional,1,1.0
nontrivialfinancial,1,1.0
noobsf,3,2.0986122886681096
noodle,3,2.0986122886681096
nook,3,2.0986122886681096
noon,188,6.236441962829949
noon12,1,1.0
noonan,6,2.791759469228055
noonan2,1,1.0
noonand,2,1.6931471805599454
noonclean,1,1.0
noone,5,2.6094379124341005
noonfollowing,1,1.0
noonfriday,3,2.0986122886681096
noonjames,1,1.0
noonon,1,1.0
noonpatrick,1,1.0
noonplace,3,2.0986122886681096
noonsunday,1,1.0
noonto,1,1.0
noonwednesday,1,1.0
noor,1,1.0
noorkaissi,1,1.0
noother,1,1.0
noownership,2,1.6931471805599454
nooyi,13,3.5649493574615367
nop,1,1.0
nope,3,2.0986122886681096
nopr,26,4.258096538021482
nopremium,1,1.0
nopricing,3,2.0986122886681096
noprior,1,1.0
noproblem,3,2.0986122886681096
nora,9,3.197224577336219
noram,4,2.386294361119891
norbert,1,1.0
norberto,8,3.0794415416798357
nord,15,3.70805020110221
norden,3,2.0986122886681096
nordendirector,1,1.0
nordenjohn,1,1.0
nordeste,3,2.0986122886681096
nordic,34,4.526360524616161
nordisk,1,1.0
nordpool,3,2.0986122886681096
nordstrom,3,2.0986122886681096
nordstrumafternoon,1,1.0
noreason,1,1.0
norepro,2,1.6931471805599454
noresco,1,1.0
noresponse,3,2.0986122886681096
norewgian,1,1.0
norfolk,2,1.6931471805599454
noris,1,1.0
norm,20,3.995732273553991
norma,145,5.976733742420574
normabautista,2,1.6931471805599454
normafyivince,1,1.0
normal,321,6.771441123130016
normalal,1,1.0
normalapplicationicons,1,1.0
normalcomments,1,1.0
normalcommodity,1,1.0
normalcumulative,1,1.0
normalcy,3,2.0986122886681096
normaldate,1,1.0
normaldealings,1,1.0
normalemployee,4,2.386294361119891
normalized,6,2.791759469228055
normallevels,1,1.0
normally,153,6.030437921392435
normallyoffers,2,1.6931471805599454
normalmode,2,1.6931471805599454
normalscenario,1,1.0
normaltemperatures,1,1.0
normaltendency,1,1.0
normalthroughthe,1,1.0
normalvince,1,1.0
normalweather,1,1.0
normalx,2,1.6931471805599454
norman,35,4.555348061489413
normanjuan,1,1.0
normansenior,1,1.0
normanymore,2,1.6931471805599454
normarelating,1,1.0
normark,2,1.6931471805599454
normative,2,1.6931471805599454
normavillarreal,8,3.0794415416798357
normawhat,1,1.0
normawill,2,1.6931471805599454
normax,2,1.6931471805599454
norment,1,1.0
norminv,2,1.6931471805599454
normsent,2,1.6931471805599454
normsubject,1,1.0
nornes,1,1.0
norof,1,1.0
norofr,1,1.0
norris,16,3.772588722239781
norris10,15,3.70805020110221
norris11,7,2.9459101490553135
norriscopyright,3,2.0986122886681096
norrisnew,3,2.0986122886681096
norrisrockey,3,2.0986122886681096
norristown,1,1.0
norrres,4,2.386294361119891
norsk,5,2.6094379124341005
norte,3,2.0986122886681096
nortel,28,4.332204510175204
nortelnetworks,10,3.3025850929940455
nortelo,1,1.0
nortemonday,1,1.0
north,1503,8.315218389752975
northalabama,1,1.0
northamerica,33,4.49650756146648
northamerican,14,3.6390573296152584
northavenue,1,1.0
northbound,2,1.6931471805599454
northboundexit,2,1.6931471805599454
northbridge,1,1.0
northcarolina,1,1.0
northdale,1,1.0
northeach,1,1.0
northeast,132,5.882801922586371
northeastbritish,1,1.0
northeasted,1,1.0
northeastern,6,2.791759469228055
northeastfrom,1,1.0
northeastteam,1,1.0
northeastutilities,1,1.0
northentitlements,1,1.0
northern,343,6.8377304471659395
northernborder,1,1.0
northerncalifornia,2,1.6931471805599454
northernend,1,1.0
northernnatural,10,3.3025850929940455
northfield,2,1.6931471805599454
northflow,2,1.6931471805599454
northland,11,3.3978952727983707
northline,1,1.0
northpoint,1,1.0
northpointcommunications,1,1.0
northrop,13,3.5649493574615367
northsacramento,1,1.0
northsea,1,1.0
northward,2,1.6931471805599454
northwardsummarysenate,1,1.0
northwest,472,7.156978985585555
northwestannounced,1,1.0
northwestby,1,1.0
northwestcera,1,1.0
northwestdespite,1,1.0
northwestdow,1,1.0
northwestern,14,3.6390573296152584
northwesteurope,2,1.6931471805599454
northwestgeneration,2,1.6931471805599454
northwesthas,1,1.0
northwesthave,1,1.0
northwestmalin,1,1.0
northwestnatural,4,2.386294361119891
northwestpipeline,2,1.6931471805599454
northwestthat,1,1.0
northwestthe,1,1.0
northwestthree,1,1.0
northwestwill,1,1.0
northwinds,1,1.0
norton,12,3.4849066497880004
nortonantivirus,1,1.0
nortonthe,1,1.0
norwalk,2,1.6931471805599454
norway,18,3.8903717578961645
norway11097,1,1.0
norwayoslostarted,1,1.0
norwegian,5,2.6094379124341005
norwood,2,1.6931471805599454
norwooddirector,1,1.0
norwoodsubject,2,1.6931471805599454
nosales,1,1.0
nosamir,2,1.6931471805599454
nose,12,3.4849066497880004
nosed,4,2.386294361119891
nosedive,4,2.386294361119891
nosedived,3,2.0986122886681096
noshow,2,1.6931471805599454
nosignificant,2,1.6931471805599454
noske,3,2.0986122886681096
nosource,3,2.0986122886681096
nospecifics,2,1.6931471805599454
nosriram,2,1.6931471805599454
nosuch,3,2.0986122886681096
not,64,5.1588830833596715
not413,1,1.0
nota,2,1.6931471805599454
notable,17,3.833213344056216
notably,30,4.401197381662156
notablypowerpoint,1,1.0
notaccept,1,1.0
notacceptable,2,1.6931471805599454
notactualized,2,1.6931471805599454
notadd,1,1.0
notadding,1,1.0
notadditional,1,1.0
notadversely,1,1.0
notagree,3,2.0986122886681096
notall,3,2.0986122886681096
notallow,1,1.0
notalready,4,2.386294361119891
notanalyze,3,2.0986122886681096
notanswer,1,1.0
notanticipate,2,1.6931471805599454
notappearing,2,1.6931471805599454
notas,4,2.386294361119891
notassented,1,1.0
notassume,1,1.0
notatce,1,1.0
notate,2,1.6931471805599454
notation,11,3.3978952727983707
notationyet,1,1.0
notattached,2,1.6931471805599454
notautomatically,2,1.6931471805599454
notavailable,4,2.386294361119891
notb,1,1.0
notbe,13,3.5649493574615367
notbeen,12,3.4849066497880004
notbegin,1,1.0
notbeing,2,1.6931471805599454
notberelied,1,1.0
notbidding,1,1.0
notbrought,1,1.0
notbuilt,1,1.0
notcause,1,1.0
notch,162,6.087596335232384
notchabove,1,1.0
notchange,1,1.0
notchanged,3,2.0986122886681096
notchanging,1,1.0
notching,1,1.0
notchlecture,1,1.0
notclearly,1,1.0
notcome,1,1.0
notcompleted,1,1.0
notconduct,1,1.0
notconducting,1,1.0
notconfirm,1,1.0
notconsent,4,2.386294361119891
notconsider,2,1.6931471805599454
notconsidering,1,1.0
notconstitute,3,2.0986122886681096
notconstructed,2,1.6931471805599454
notcontact,1,1.0
notcontain,1,1.0
notcontinued,2,1.6931471805599454
notcontribute,1,1.0
notconvinced,1,1.0
notcopy,1,1.0
notcore,2,1.6931471805599454
notcorrect,1,1.0
notcorrectly,1,1.0
notcreate,2,1.6931471805599454
notdetermine,3,2.0986122886681096
notdisclose,2,1.6931471805599454
notdisclosed,6,2.791759469228055
notdone,1,1.0
notdowngraded,2,1.6931471805599454
notdraft,2,1.6931471805599454
note,2157,8.676473646389155
noteabout,1,1.0
noteabove,1,1.0
notebelow,1,1.0
notebook,12,3.4849066497880004
noted,322,6.7745515455444085
notedas,1,1.0
notedbelow,1,1.0
notedmassey,1,1.0
notedrevised,1,1.0
notedthat,2,1.6931471805599454
notedue,1,1.0
noteffective,1,1.0
notefor,1,1.0
notegreat,1,1.0
notehere,1,1.0
notehighlighting,1,1.0
noteholder,1,1.0
noteholders,12,3.4849066497880004
notei,1,1.0
noteimportance,1,1.0
noteis,1,1.0
notel,1,1.0
notembarrassed,1,1.0
notenext,1,1.0
notenough,9,3.197224577336219
notenron,2,1.6931471805599454
notenter,2,1.6931471805599454
notentirely,1,1.0
notenvisage,1,1.0
notepad,2,1.6931471805599454
notepayment,1,1.0
notes,20,3.995732273553991
notes11,1,1.0
notesaddr,2,1.6931471805599454
notesamy,1,1.0
notesare,3,2.0986122886681096
notesas,1,1.0
notesbusiness,1,1.0
notescalated,1,1.0
notescc,1,1.0
notescongratulations,1,1.0
notesdocument,3,2.0986122886681096
notesdue,1,1.0
notesel,1,1.0
notesent,1,1.0
notesfrom,1,1.0
noteshere,1,1.0
notesholders,1,1.0
notesi,1,1.0
notesmail,3,2.0986122886681096
notesmaildate,1,1.0
notesmark,2,1.6931471805599454
notesmaturing,1,1.0
notesold,1,1.0
notesonto,1,1.0
notesplease,1,1.0
notesproblems,1,1.0
notesprojecting,1,1.0
notesratingto,5,2.6094379124341005
notesreceivable,1,1.0
notesreminder,1,1.0
notesstate,1,1.0
notessubcategory,1,1.0
notesthat,2,1.6931471805599454
notesthe,2,1.6931471805599454
notestime,2,1.6931471805599454
noteswe,1,1.0
noteswere,2,1.6931471805599454
notethat,5,2.6094379124341005
notethere,2,1.6931471805599454
notethis,1,1.0
notetim,1,1.0
noteto,1,1.0
notetrigger,3,2.0986122886681096
noteven,1,1.0
noteveryone,1,1.0
noteworthy,4,2.386294361119891
noteworthymariner,1,1.0
notexclusively,1,1.0
notexpect,1,1.0
notexpected,1,1.0
notexpecting,1,1.0
notexpire,1,1.0
notextend,1,1.0
notfail,1,1.0
notfind,2,1.6931471805599454
notfinished,1,1.0
notflowed,2,1.6931471805599454
notfocus,1,1.0
notfoolhardy,1,1.0
notfor,1,1.0
notform,2,1.6931471805599454
notforwarded,2,1.6931471805599454
notfrom,1,1.0
notgo,6,2.791759469228055
notgoing,4,2.386294361119891
notguaranteed,1,1.0
notguys,2,1.6931471805599454
nothad,1,1.0
nothappen,3,2.0986122886681096
nothave,12,3.4849066497880004
nothaving,1,1.0
nothedgeable,1,1.0
nothere,2,1.6931471805599454
nothesitant,1,1.0
nothesitate,11,3.3978952727983707
nothin,4,2.386294361119891
nothing,354,6.869296913133774
nothingbut,1,1.0
nothinghas,2,1.6931471805599454
nothingi,2,1.6931471805599454
nothingproposition,1,1.0
nothingshort,1,1.0
nothingshortof,2,1.6931471805599454
nothingto,1,1.0
nothonoured,1,1.0
nothsc,2,1.6931471805599454
nothurt,1,1.0
noticable,1,1.0
notice,790,7.672032945461067
notice11,1,1.0
notice2,1,1.0
noticea,1,1.0
noticeable,11,3.3978952727983707
noticeably,5,2.6094379124341005
noticeasia,1,1.0
noticeby,1,1.0
noticecancelling,1,1.0
noticed,74,5.304065093204169
noticedear,1,1.0
noticedyou,1,1.0
noticeenron,1,1.0
noticefinal,1,1.0
noticefor,1,1.0
noticefriday,2,1.6931471805599454
noticeof,3,2.0986122886681096
noticepasswordsthe,3,2.0986122886681096
noticerequirement,1,1.0
noticerevised,1,1.0
notices,1,1.0
noticeseach,1,1.0
noticesfor,1,1.0
noticeshi,1,1.0
noticespursuant,1,1.0
noticesvictor,1,1.0
noticethe,4,2.386294361119891
noticethis,2,1.6931471805599454
noticeto,1,1.0
noticetuesday,1,1.0
noticeunderscheduling,1,1.0
noticewas,2,1.6931471805599454
noticewe,1,1.0
noticing,1,1.0
notifcation,1,1.0
notification,180,6.19295685089021
notificationcera,2,1.6931471805599454
notificationfor,3,2.0986122886681096
notificationletterpeople,4,2.386294361119891
notificationthank,1,1.0
notificationtitle,1,1.0
notificationwe,2,1.6931471805599454
notificationyour,2,1.6931471805599454
notified,163,6.093750200806762
notifiedme,1,1.0
notifiedof,1,1.0
notifiedthat,2,1.6931471805599454
notifies,2,1.6931471805599454
notifiying,4,2.386294361119891
notify,243,6.493061443340548
notifying,11,3.3978952727983707
notifythe,11,3.3978952727983707
notifyusers,1,1.0
notifyyou,1,1.0
notimportant,1,1.0
notimpossible,2,1.6931471805599454
notin,4,2.386294361119891
notinclude,3,2.0986122886681096
notincluded,5,2.6094379124341005
notindicate,2,1.6931471805599454
notindicatedthe,1,1.0
noting,56,5.025351690735149
notinitiated,1,1.0
notintended,18,3.8903717578961645
notinterested,1,1.0
notinvoice,3,2.0986122886681096
