rank,subject
9.687785333780973,fw latest ee ancillary service thought
18.499128942018714,re amendment im ii ppa
9.658570702174321,gtv project status weekly update
1.394346069060459,resolve issue yesterday
14.827665027738455,re contract approval
8.781490197256575,fw eol source code
9.701458447972898,competitive analysis update u terrorism attack
10.60511917192974,dissolution production offshore
8.312169086074348,fw epc negotiation team
8.479610553362807,fw rawhide mm cap l c
17.837362408723994,re draft response ferc staff
7.802991709276853,project nolly
8.597354895425426,fallout enron implication gas power market
8.18503564337672,fw otc
9.732881234380786,enron de mexico analyst
6.101917212928777,re enymex
14.684673026568314,re customer want sell back gas option
12.789283524527034,re stealth
8.620745250919885,friday event
10.691971822594848,fw strictly confidential
7.049765456848456,eeos requirement dave duran
8.777699315792086,fw unpaid item due parent
9.431030299679493,board presentation
9.924312692348572,competitive analysis update u terrorism attack
10.456073006310033,budget
8.488919853311643,vng annual pmt
14.30297835762861,re report
9.274206597524781,letter allegheny
10.100315251787757,greenberg v belfer et al
1.0,story different spin
10.14448167467839,meeting duke energy
7.979651705336712,updated timeline chart
12.5336028422563,california update
9.011684390417853,fw allegheny press release
9.972023737217098,gtv ii weekly status update
9.506480165447208,fw timeline restart issue
8.83651845027893,hr list
10.013954301971715,re fw www ubsenergy com www ubswenergy com
7.406108375214149,get email meeting
13.671762674567312,re investment meeting agenda
8.444689730408538,fw
9.184341784184774,fw bridgeline
8.90360610976194,charity partner golf outing
12.808383113772056,fw mr beenladen
8.926714107753781,fw ena ee industrial sic code
10.183465057567995,review dpr related report
9.802675713426966,fw netco presentation
11.693418385605153,re fw approval procedure pending product
8.916082945366972,erv notification schedule c month end
8.774046169369306,thanks good visit plan future
9.730374552999299,fw priority customer list
7.867553408223253,enron mention
5.943530971364542,re
6.994894201910521,dan diamond
9.103807296592677,re opportunity interviewed author deloitte
9.189189705853698,re allocated turbine
10.111966210828317,re site status report qbr
19.910711290931495,re integration meeting
6.371885858759546,answer
7.948694338607346,fw sean crandall departure
10.800552023646452,re matt hommel
5.691650452920014,re
8.570100070719938,fw red banner screen shot
10.38497664508362,cash pm
11.540912368682891,cmp dash
10.534556234986782,re fw ssmb lawyer request
9.538846922282653,fw goldman sachs due diligence
8.914223066667475,fw enron management conference home video project
9.57529511348122,minute prc committee meeting april
9.067653263675586,risk management
6.142892691846801,marathon proposal
10.793361558925985,ena trading track rotation
13.477812546477924,re credit
15.276848073431427,re gtv ii
9.980125664351524,competitive analysis update u terrorism attack
9.470742901210631,fyi message getting let know barclays responds ercs etc also spoke joe gold ready move mm quickly barclays well
8.30960582816415,get
9.990568192062554,re strategic planning meeting
10.260611621430579,mhi turbine
8.295344231968135,project texmex
11.7563277253584,hot list
10.194285526559252,bny draft
8.429575752244808,louise dont think eol guy floor going work like zie project priority different attitude want talk give call talk next monday
5.182987828834711,nanny packet
10.21472062263546,report requested
8.855238088066292,fw update srp margin call
18.928158841260434,corporate culture committee
8.164447069830354,contract
9.36893645743258,update rtos today ferc meeting
9.474728823813244,executive referral ken lay gerardo segura
10.408111373343626,may meeting summary next step
7.682752953837822,fw final dash columbia
5.986486057563457,electronic pay stub
8.480534031212844,fw
8.734825862089346,ew comm vp slate monday
8.353706048804304,re replacement cost value
8.894886996769666,enrononline executive summary october
14.34472740831549,california
8.021792381696132,fw
10.28266532497939,tax review california senate bill
12.584066182835896,re eol
8.600877988190813,today meeting
7.34284357098113,lv pastoria update
9.202951240085197,re tomorrow origination meeting
11.384422884265062,re ql experienceenron report ew
16.562239983481295,re meg
11.582709359228327,re fw closing
8.959387707311063,power market research
8.677202988856338,re enron position
9.492088440577643,re aig highstar
9.502834051823914,epc negotiation team
14.16803440517621,weekly update
9.555284077483087,trading system workshop
10.139411317746603,budget mtg eb c
8.432170702176307,fw interruptible gas form
1.5265154193190404,louise although much supporter consolidation enron investing function including special asset think idea kevin garland expressed objective excellent also sorry leaving ena like direction john set enjoyed working hope opportunity dick
18.310846470768432,re newco regulatory list
9.809905200256585,revised plan public relation
9.49678611523713,agenda california call
9.315426880045193,fw december crude
12.445731039912566,california update
9.931647009859365,associate analyst program
12.273997398706031,california update
9.286550330629591,article metal screen trade set evolve
8.396338363571402,fw final pa eta
6.858363508156115,ip
6.6980226269758685,fw untangle financial jargon
8.468839167684248,approval monterrey expenditure
16.021680228326293,re mitch robinson
9.995020887273009,nui corp
8.40074754550586,residual value cogentrix
7.880982181543388,loa message fred lange
12.746190947189893,na trade count nov
8.494324861827003,lay line survey result
11.137430334027654,tbg vng
11.274447467078499,g hodges nymex broker xl
8.781480765955672,simulation
4.066706245449747,ena trading track
10.418331771836176,competitive analysis update u terrorism attack
14.178403636057272,re kiodex
8.391583038328093,fw cfo excellence award winner
9.26245766876458,allegheny status
8.040166619476242,re remote office
10.646341765803268,timeline restart issue
1.5306879744206903,take lord circus maximus made decent progress top umbrella expect bid monday
10.608809314157568,re fw ssmb lawyer request
7.795722463589227,fw enron canada update
7.8855505932003345,fw pdfs
8.646749472272223,fw land option site list
8.710205781197947,fw netco
7.291036958354143,summary socal edison mou announced today
10.790310117941731,california energy crisis
6.977445220580823,re estate migration
8.846366976623456,fw contract sale
10.540813956717736,ea ee ercot
8.03042335662876,minor touch ups
9.749797592985724,re gtv ii update
14.354569481582327,re pa eta topic
8.709117098874595,prc barbara martinez
12.342176371763884,re per discussion
8.92203356604953,re east origination
9.575292872573488,re terminated employee
10.098317349286532,gtv weekly status update
8.682421825196139,fw cynthia franklin update
8.463947166336702,additional control residual asset
9.306855523518738,monthly west pacific northwest economic forecast august
9.389667552753622,commercial netco west power
10.213479346457287,enron california statewide survey
12.075501005390118,re marathon follow
2.68244408620914,eta link
9.617399174372276,fw memo
8.593443956531832,marathon proposal
7.892683025412457,enron mention
9.705678386202822,fw mexico
6.549862694696332,re restraining order
9.271947963312698,weekly deal report
10.597920163529585,plan b
8.964180497277534,commerical support prc meeting june
9.504753045623316,draft netco press release
10.017899813519081,plan non commercial
8.057185831258865,estate migration
15.834629659473546,re dealbench
7.635754917305892,fw information trading book
10.76457498344088,summary point cdwr
8.803814639199137,ansi x q use corporate american expre
5.721264385785737,re
7.87406862831741,enron allegheny energy supply agreement
8.623923077120843,enron mention
7.892331604105535,transportation commodity
9.997078587183324,working liquidity forecast get estimate much cash margin still holding might get converted lc thanks
10.16132790605606,gtv weekly status update
8.927888819929743,enron mention
10.365254472800387,re budgeting organizational
11.803767079392758,re ny event w pec keyspan
10.298159502800802,procedure turning hour product enrononline
8.476447966057108,employment agreement form change
12.319385928267916,california update
8.100695000133314,revised transitional steering committee meeting
8.349253199419845,warning colin good
9.166925560733903,fw
9.863588434939656,gtv ii phase ii inception document
5.958235286681836,accepted mtg w miller h kroll vanheuser alamac
10.329394782577246,texmex risk xl
